target,label,phrase,ngram,df_class,df_other,df_total,log_odds,rank
Trump,Against,nominate someone,2,11,1,12,0.37462960674978074,7077
Trump,Against,normal people,2,11,1,12,0.37462960674978074,7078
Trump,Against,not see,2,11,1,12,0.37462960674978074,7079
Trump,Against,not something,2,11,1,12,0.37462960674978074,7080
Trump,Against,not taking,2,11,1,12,0.37462960674978074,7081
Trump,Against,not your,2,11,1,12,0.37462960674978074,7082
Trump,Against,nothing for,2,11,1,12,0.37462960674978074,7083
Trump,Against,of dem,2,11,1,12,0.37462960674978074,7084
Trump,Against,of humor,2,11,1,12,0.37462960674978074,7085
Trump,Against,of immigrants,2,11,1,12,0.37462960674978074,7086
Trump,Against,of is,2,11,1,12,0.37462960674978074,7087
Trump,Against,of prison,2,11,1,12,0.37462960674978074,7088
Trump,Against,of putting,2,11,1,12,0.37462960674978074,7089
Trump,Against,of words,2,11,1,12,0.37462960674978074,7090
Trump,Against,on everything,2,11,1,12,0.37462960674978074,7091
Trump,Against,opinion america,2,11,1,12,0.37462960674978074,7092
Trump,Against,opinions bubbling,2,11,1,12,0.37462960674978074,7093
Trump,Against,oppose him,2,11,1,12,0.37462960674978074,7094
Trump,Against,or you,2,11,1,12,0.37462960674978074,7095
Trump,Against,other countries,2,11,1,12,0.37462960674978074,7096
Trump,Against,other day,2,11,1,12,0.37462960674978074,7097
Trump,Against,our election,2,11,1,12,0.37462960674978074,7098
Trump,Against,our first,2,11,1,12,0.37462960674978074,7099
Trump,Against,over backwards,2,11,1,12,0.37462960674978074,7100
Trump,Against,papers,1,11,1,12,0.37462960674978074,7101
Trump,Against,people saying,2,11,1,12,0.37462960674978074,7102
Trump,Against,persecute,1,11,1,12,0.37462960674978074,7103
Trump,Against,pick is,2,11,1,12,0.37462960674978074,7104
Trump,Against,picked for,2,11,1,12,0.37462960674978074,7105
Trump,Against,posting the,2,11,1,12,0.37462960674978074,7106
Trump,Against,pot,1,11,1,12,0.37462960674978074,7107
Trump,Against,power he,2,11,1,12,0.37462960674978074,7108
Trump,Against,president will,2,11,1,12,0.37462960674978074,7109
Trump,Against,pride and,2,11,1,12,0.37462960674978074,7110
Trump,Against,promised them,2,11,1,12,0.37462960674978074,7111
Trump,Against,quickly say,2,11,1,12,0.37462960674978074,7112
Trump,Against,quite the,2,11,1,12,0.37462960674978074,7113
Trump,Against,raging,1,11,1,12,0.37462960674978074,7114
Trump,Against,ranks,1,11,1,12,0.37462960674978074,7115
Trump,Against,reality of,2,11,1,12,0.37462960674978074,7116
Trump,Against,reality tv,2,11,1,12,0.37462960674978074,7117
Trump,Against,reps,1,11,1,12,0.37462960674978074,7118
Trump,Against,republican is,2,11,1,12,0.37462960674978074,7119
Trump,Against,republicans don,2,11,1,12,0.37462960674978074,7120
Trump,Against,require,1,11,1,12,0.37462960674978074,7121
Trump,Against,resistance in,2,11,1,12,0.37462960674978074,7122
Trump,Against,ripped,1,11,1,12,0.37462960674978074,7123
Trump,Against,river,1,11,1,12,0.37462960674978074,7124
Trump,Against,sad day,2,11,1,12,0.37462960674978074,7125
Trump,Against,said to,2,11,1,12,0.37462960674978074,7126
Trump,Against,score,1,11,1,12,0.37462960674978074,7127
Trump,Against,secretly,1,11,1,12,0.37462960674978074,7128
Trump,Against,see and,2,11,1,12,0.37462960674978074,7129
Trump,Against,seeing more,2,11,1,12,0.37462960674978074,7130
Trump,Against,sees this,2,11,1,12,0.37462960674978074,7131
Trump,Against,separation,1,11,1,12,0.37462960674978074,7132
Trump,Against,shirts,1,11,1,12,0.37462960674978074,7133
Trump,Against,show me,2,11,1,12,0.37462960674978074,7134
Trump,Against,since 2016,2,11,1,12,0.37462960674978074,7135
Trump,Against,slap,1,11,1,12,0.37462960674978074,7136
Trump,Against,snowflakes ll,2,11,1,12,0.37462960674978074,7137
Trump,Against,so in,2,11,1,12,0.37462960674978074,7138
Trump,Against,social network,2,11,1,12,0.37462960674978074,7139
Trump,Against,solution to,2,11,1,12,0.37462960674978074,7140
Trump,Against,something mean,2,11,1,12,0.37462960674978074,7141
Trump,Against,something we,2,11,1,12,0.37462960674978074,7142
Trump,Against,somewhat,1,11,1,12,0.37462960674978074,7143
Trump,Against,southern,1,11,1,12,0.37462960674978074,7144
Trump,Against,speak and,2,11,1,12,0.37462960674978074,7145
Trump,Against,speak up,2,11,1,12,0.37462960674978074,7146
Trump,Against,speech at,2,11,1,12,0.37462960674978074,7147
Trump,Against,spend the,2,11,1,12,0.37462960674978074,7148
Trump,Against,steven,1,11,1,12,0.37462960674978074,7149
Trump,Against,still in,2,11,1,12,0.37462960674978074,7150
Trump,Against,students must,2,11,1,12,0.37462960674978074,7151
Trump,Against,support president,2,11,1,12,0.37462960674978074,7152
Trump,Against,support that,2,11,1,12,0.37462960674978074,7153
Trump,Against,survival,1,11,1,12,0.37462960674978074,7154
Trump,Against,take away,2,11,1,12,0.37462960674978074,7155
Trump,Against,targeting,1,11,1,12,0.37462960674978074,7156
Trump,Against,tell the,2,11,1,12,0.37462960674978074,7157
Trump,Against,term in,2,11,1,12,0.37462960674978074,7158
Trump,Against,that absolute,2,11,1,12,0.37462960674978074,7159
Trump,Against,that dems,2,11,1,12,0.37462960674978074,7160
Trump,Against,that joe,2,11,1,12,0.37462960674978074,7161
Trump,Against,that like,2,11,1,12,0.37462960674978074,7162
Trump,Against,that made,2,11,1,12,0.37462960674978074,7163
Trump,Against,that of,2,11,1,12,0.37462960674978074,7164
Trump,Against,the and,2,11,1,12,0.37462960674978074,7165
Trump,Against,the dem,2,11,1,12,0.37462960674978074,7166
Trump,Against,the field,2,11,1,12,0.37462960674978074,7167
Trump,Against,the green,2,11,1,12,0.37462960674978074,7168
Trump,Against,the oath,2,11,1,12,0.37462960674978074,7169
Trump,Against,the position,2,11,1,12,0.37462960674978074,7170
Trump,Against,the transition,2,11,1,12,0.37462960674978074,7171
Trump,Against,the upcoming,2,11,1,12,0.37462960674978074,7172
Trump,Against,their choice,2,11,1,12,0.37462960674978074,7173
Trump,Against,them but,2,11,1,12,0.37462960674978074,7174
Trump,Against,then it,2,11,1,12,0.37462960674978074,7175
Trump,Against,these idiots,2,11,1,12,0.37462960674978074,7176
Trump,Against,these things,2,11,1,12,0.37462960674978074,7177
Trump,Against,they still,2,11,1,12,0.37462960674978074,7178
Trump,Against,thing and,2,11,1,12,0.37462960674978074,7179
Trump,Against,this it,2,11,1,12,0.37462960674978074,7180
Trump,Against,throwing trans,2,11,1,12,0.37462960674978074,7181
Trump,Against,to 000,2,11,1,12,0.37462960674978074,7182
Trump,Against,to connect,2,11,1,12,0.37462960674978074,7183
Trump,Against,to cover,2,11,1,12,0.37462960674978074,7184
Trump,Against,to deny,2,11,1,12,0.37462960674978074,7185
Trump,Against,to expose,2,11,1,12,0.37462960674978074,7186
Trump,Against,to quickly,2,11,1,12,0.37462960674978074,7187
Trump,Against,to task,2,11,1,12,0.37462960674978074,7188
Trump,Against,to themselves,2,11,1,12,0.37462960674978074,7189
Trump,Against,to wear,2,11,1,12,0.37462960674978074,7190
Trump,Against,toughen up,2,11,1,12,0.37462960674978074,7191
Trump,Against,transphobia,1,11,1,12,0.37462960674978074,7192
Trump,Against,true we,2,11,1,12,0.37462960674978074,7193
Trump,Against,turning the,2,11,1,12,0.37462960674978074,7194
Trump,Against,tv show,2,11,1,12,0.37462960674978074,7195
Trump,Against,twisted,1,11,1,12,0.37462960674978074,7196
Trump,Against,two months,2,11,1,12,0.37462960674978074,7197
Trump,Against,underage,1,11,1,12,0.37462960674978074,7198
Trump,Against,uninformed,1,11,1,12,0.37462960674978074,7199
Trump,Against,unserious man,2,11,1,12,0.37462960674978074,7200
Trump,Against,up their,2,11,1,12,0.37462960674978074,7201
Trump,Against,up this,2,11,1,12,0.37462960674978074,7202
Trump,Against,very very,2,11,1,12,0.37462960674978074,7203
Trump,Against,voters is,2,11,1,12,0.37462960674978074,7204
Trump,Against,was at,2,11,1,12,0.37462960674978074,7205
Trump,Against,was born,2,11,1,12,0.37462960674978074,7206
Trump,Against,was really,2,11,1,12,0.37462960674978074,7207
Trump,Against,watches,1,11,1,12,0.37462960674978074,7208
Trump,Against,way and,2,11,1,12,0.37462960674978074,7209
Trump,Against,we deserve,2,11,1,12,0.37462960674978074,7210
Trump,Against,weakness,1,11,1,12,0.37462960674978074,7211
Trump,Against,weaponize,1,11,1,12,0.37462960674978074,7212
Trump,Against,were all,2,11,1,12,0.37462960674978074,7213
Trump,Against,what leader,2,11,1,12,0.37462960674978074,7214
Trump,Against,while they,2,11,1,12,0.37462960674978074,7215
Trump,Against,whine,1,11,1,12,0.37462960674978074,7216
Trump,Against,who am,2,11,1,12,0.37462960674978074,7217
Trump,Against,who and,2,11,1,12,0.37462960674978074,7218
Trump,Against,who to,2,11,1,12,0.37462960674978074,7219
Trump,Against,will likely,2,11,1,12,0.37462960674978074,7220
Trump,Against,wisdom,1,11,1,12,0.37462960674978074,7221
Trump,Against,wolves would,2,11,1,12,0.37462960674978074,7222
Trump,Against,women whether,2,11,1,12,0.37462960674978074,7223
Trump,Against,xenophobic,1,11,1,12,0.37462960674978074,7224
Trump,Against,years but,2,11,1,12,0.37462960674978074,7225
Trump,Against,years if,2,11,1,12,0.37462960674978074,7226
Trump,Against,yell,1,11,1,12,0.37462960674978074,7227
Trump,Against,your daily,2,11,1,12,0.37462960674978074,7228
Trump,Against,your friends,2,11,1,12,0.37462960674978074,7229
Trump,Against,zelenskyy what,2,11,1,12,0.37462960674978074,7230
Trump,Against,day,1,617,83,700,0.37429828679260835,7231
Trump,Against,count,1,72,9,81,0.3735734683915277,7232
Trump,Against,york times,2,72,9,81,0.3735734683915277,7233
Trump,Against,continue,1,140,18,158,0.3726515146811016,7234
Trump,Against,world,1,658,89,747,0.37140200949362145,7235
Trump,Against,how,1,1624,234,1858,0.3704040943322283,7236
Trump,Against,give him,2,49,6,55,0.3700937055447433,7237
Trump,Against,is really,2,49,6,55,0.3700937055447433,7238
Trump,Against,strength,1,49,6,55,0.3700937055447433,7239
Trump,Against,to oppose,2,49,6,55,0.3700937055447433,7240
Trump,Against,with people,2,49,6,55,0.3700937055447433,7241
Trump,Against,the country,2,259,34,293,0.36985882852298246,7242
Trump,Against,save,1,132,17,149,0.36907049001813563,7243
Trump,Against,but it,2,162,21,183,0.36904367244710956,7244
Trump,Against,reminder,1,147,19,166,0.36896527797071377,7245
Trump,Against,having,1,325,43,368,0.3684490498865296,7246
Trump,Against,allowed to,2,64,8,72,0.3673623161130912,7247
Trump,Against,anyone else,2,64,8,72,0.3673623161130912,7248
Trump,Against,gonna be,2,64,8,72,0.3673623161130912,7249
Trump,Against,people like,2,64,8,72,0.3673623161130912,7250
Trump,Against,director,1,199,26,225,0.3671780419621147,7251
Trump,Against,least,1,236,31,267,0.3665846555044818,7252
Trump,Against,of these,2,79,10,89,0.36598909238636157,7253
Trump,Against,people and,2,79,10,89,0.36598909238636157,7254
Trump,Against,say,1,973,135,1108,0.36587427980812914,7255
Trump,Against,clearly,1,94,12,106,0.36532664866926456,7256
Trump,Against,during the,2,94,12,106,0.36532664866926456,7257
Trump,Against,wait,1,243,32,275,0.36484940656094444,7258
Trump,Against,probably,1,191,25,216,0.3641825902648157,7259
Trump,Against,after his,2,26,3,29,0.36295928121304755,7260
Trump,Against,agreeing,1,26,3,29,0.36295928121304755,7261
Trump,Against,band,1,26,3,29,0.36295928121304755,7262
Trump,Against,but she,2,26,3,29,0.36295928121304755,7263
Trump,Against,contempt,1,26,3,29,0.36295928121304755,7264
Trump,Against,dirty,1,26,3,29,0.36295928121304755,7265
Trump,Against,drudge,1,26,3,29,0.36295928121304755,7266
Trump,Against,economy is,2,26,3,29,0.36295928121304755,7267
Trump,Against,face of,2,26,3,29,0.36295928121304755,7268
Trump,Against,facing,1,26,3,29,0.36295928121304755,7269
Trump,Against,focused on,2,26,3,29,0.36295928121304755,7270
Trump,Against,for office,2,26,3,29,0.36295928121304755,7271
Trump,Against,from their,2,26,3,29,0.36295928121304755,7272
Trump,Against,is pretty,2,26,3,29,0.36295928121304755,7273
Trump,Against,maga for,2,26,3,29,0.36295928121304755,7274
Trump,Against,my god,2,26,3,29,0.36295928121304755,7275
Trump,Against,neo,1,26,3,29,0.36295928121304755,7276
Trump,Against,not let,2,26,3,29,0.36295928121304755,7277
Trump,Against,opposite of,2,26,3,29,0.36295928121304755,7278
Trump,Against,organizations,1,26,3,29,0.36295928121304755,7279
Trump,Against,please share,2,26,3,29,0.36295928121304755,7280
Trump,Against,pointing,1,26,3,29,0.36295928121304755,7281
Trump,Against,ramaswamy,1,26,3,29,0.36295928121304755,7282
Trump,Against,removed,1,26,3,29,0.36295928121304755,7283
Trump,Against,scandal,1,26,3,29,0.36295928121304755,7284
Trump,Against,selected,1,26,3,29,0.36295928121304755,7285
Trump,Against,sense of,2,26,3,29,0.36295928121304755,7286
Trump,Against,stewart,1,26,3,29,0.36295928121304755,7287
Trump,Against,students,1,26,3,29,0.36295928121304755,7288
Trump,Against,the free,2,26,3,29,0.36295928121304755,7289
Trump,Against,time we,2,26,3,29,0.36295928121304755,7290
Trump,Against,ugly,1,26,3,29,0.36295928121304755,7291
Trump,Against,very good,2,26,3,29,0.36295928121304755,7292
Trump,Against,voters in,2,26,3,29,0.36295928121304755,7293
Trump,Against,we cannot,2,26,3,29,0.36295928121304755,7294
Trump,Against,world where,2,26,3,29,0.36295928121304755,7295
Trump,Against,and the,2,667,91,758,0.3626333015790053,7296
Trump,Against,let,1,868,120,988,0.36236133319991737,7297
Trump,Against,guys,1,146,19,165,0.36197201816881774,7298
Trump,Against,advance,1,41,5,46,0.3603566444740469,7299
Trump,Against,and how,2,41,5,46,0.3603566444740469,7300
Trump,Against,and said,2,41,5,46,0.3603566444740469,7301
Trump,Against,at mar,2,41,5,46,0.3603566444740469,7302
Trump,Against,born,1,41,5,46,0.3603566444740469,7303
Trump,Against,can stop,2,41,5,46,0.3603566444740469,7304
Trump,Against,lame,1,41,5,46,0.3603566444740469,7305
Trump,Against,owns,1,41,5,46,0.3603566444740469,7306
Trump,Against,since election,2,41,5,46,0.3603566444740469,7307
Trump,Against,various,1,41,5,46,0.3603566444740469,7308
Trump,Against,don want,2,205,27,232,0.35991984213471495,7309
Trump,Against,musk and,2,86,11,97,0.3597340873325292,7310
Trump,Against,tried to,2,86,11,97,0.3597340873325292,7311
Trump,Against,ll never,2,56,7,63,0.3595867040189695,7312
Trump,Against,the word,2,56,7,63,0.3595867040189695,7313
Trump,Against,living,1,108,14,122,0.3557200575937185,7314
Trump,Against,through,1,292,39,331,0.35559977475039606,7315
Trump,Against,before,1,422,57,479,0.3551715042700243,7316
Trump,Against,he will,2,270,36,306,0.3551398029373045,7317
Trump,Against,tulsi,1,299,40,339,0.3546034785779595,7318
Trump,Against,than,1,1111,157,1268,0.35458851164565397,7319
Trump,Against,alone,1,93,12,105,0.35449964239122433,7320
Trump,Against,ready,1,167,22,189,0.35384348703989144,7321
Trump,Against,he did,2,78,10,88,0.3531426195311873,7322
Trump,Against,call,1,378,51,429,0.3527884533548149,7323
Trump,Against,marco,1,152,20,172,0.35224737580936827,7324
Trump,Against,non,1,152,20,172,0.35224737580936827,7325
Trump,Against,list,1,218,29,247,0.35155221991200314,7326
Trump,Against,and so,2,63,8,71,0.3515494513227386,7327
Trump,Against,concerned,1,63,8,71,0.3515494513227386,7328
Trump,Against,shocked,1,63,8,71,0.3515494513227386,7329
Trump,Against,stories,1,63,8,71,0.3515494513227386,7330
Trump,Against,hating,1,48,6,54,0.349497813153687,7331
Trump,Against,mouth,1,48,6,54,0.349497813153687,7332
Trump,Against,much of,2,48,6,54,0.349497813153687,7333
Trump,Against,runs,1,48,6,54,0.349497813153687,7334
Trump,Against,this shit,2,48,6,54,0.349497813153687,7335
Trump,Against,will get,2,48,6,54,0.349497813153687,7336
Trump,Against,director of,2,122,16,138,0.3485353364414241,7337
Trump,Against,power,1,419,57,476,0.34744256828640685,7338
Trump,Against,what,1,1897,283,2180,0.3469650840668813,7339
Trump,Against,can see,2,33,4,37,0.3463687144853349,7340
Trump,Against,don really,2,33,4,37,0.3463687144853349,7341
Trump,Against,family and,2,33,4,37,0.3463687144853349,7342
Trump,Against,go home,2,33,4,37,0.3463687144853349,7343
Trump,Against,go on,2,33,4,37,0.3463687144853349,7344
Trump,Against,hope the,2,33,4,37,0.3463687144853349,7345
Trump,Against,is above,2,33,4,37,0.3463687144853349,7346
Trump,Against,later,1,33,4,37,0.3463687144853349,7347
Trump,Against,meaning,1,33,4,37,0.3463687144853349,7348
Trump,Against,think they,2,33,4,37,0.3463687144853349,7349
Trump,Against,he ll,2,107,14,121,0.34627162476734785,7350
Trump,Against,to hear,2,129,17,146,0.34559892514623414,7351
Trump,Against,ll,1,712,99,811,0.344992094968368,7352
Trump,Against,out of,2,432,59,491,0.34431208564499416,7353
Trump,Against,think,1,1213,174,1387,0.34414493533747614,7354
Trump,Against,around,1,296,40,336,0.3439478133781302,7355
Trump,Against,now that,2,136,18,154,0.3430078226163955,7356
Trump,Against,too,1,558,77,635,0.3425372329104288,7357
Trump,Against,and if,2,55,7,62,0.3415418207008134,7358
Trump,Against,run the,2,55,7,62,0.3415418207008134,7359
Trump,Against,sucks,1,55,7,62,0.3415418207008134,7360
Trump,Against,thing about,2,55,7,62,0.3415418207008134,7361
Trump,Against,we ll,2,77,10,87,0.3401338904847986,7362
Trump,Against,drop,1,99,13,112,0.339876892436505,7363
Trump,Against,followers,1,172,23,195,0.33972901498419317,7364
Trump,Against,for president,2,230,31,261,0.3397250822754665,7365
Trump,Against,all need,2,18,2,20,0.3395491213181385,7366
Trump,Against,allegations against,2,18,2,20,0.3395491213181385,7367
Trump,Against,and many,2,18,2,20,0.3395491213181385,7368
Trump,Against,and of,2,18,2,20,0.3395491213181385,7369
Trump,Against,are concerned,2,18,2,20,0.3395491213181385,7370
Trump,Against,be honest,2,18,2,20,0.3395491213181385,7371
Trump,Against,being an,2,18,2,20,0.3395491213181385,7372
Trump,Against,blue states,2,18,2,20,0.3395491213181385,7373
Trump,Against,can run,2,18,2,20,0.3395491213181385,7374
Trump,Against,capable of,2,18,2,20,0.3395491213181385,7375
Trump,Against,colleagues,1,18,2,20,0.3395491213181385,7376
Trump,Against,collective,1,18,2,20,0.3395491213181385,7377
Trump,Against,come on,2,18,2,20,0.3395491213181385,7378
Trump,Against,comply,1,18,2,20,0.3395491213181385,7379
Trump,Against,cuban,1,18,2,20,0.3395491213181385,7380
Trump,Against,dems should,2,18,2,20,0.3395491213181385,7381
Trump,Against,effort to,2,18,2,20,0.3395491213181385,7382
Trump,Against,everyone should,2,18,2,20,0.3395491213181385,7383
Trump,Against,expensive,1,18,2,20,0.3395491213181385,7384
Trump,Against,experts,1,18,2,20,0.3395491213181385,7385
Trump,Against,family includes,2,18,2,20,0.3395491213181385,7386
Trump,Against,felony,1,18,2,20,0.3395491213181385,7387
Trump,Against,few weeks,2,18,2,20,0.3395491213181385,7388
Trump,Against,foot,1,18,2,20,0.3395491213181385,7389
Trump,Against,forgot,1,18,2,20,0.3395491213181385,7390
Trump,Against,full force,2,18,2,20,0.3395491213181385,7391
Trump,Against,give the,2,18,2,20,0.3395491213181385,7392
Trump,Against,grocery,1,18,2,20,0.3395491213181385,7393
Trump,Against,guns,1,18,2,20,0.3395491213181385,7394
Trump,Against,gut,1,18,2,20,0.3395491213181385,7395
Trump,Against,has his,2,18,2,20,0.3395491213181385,7396
Trump,Against,has mandate,2,18,2,20,0.3395491213181385,7397
Trump,Against,identify,1,18,2,20,0.3395491213181385,7398
Trump,Against,is everyone,2,18,2,20,0.3395491213181385,7399
Trump,Against,it appears,2,18,2,20,0.3395491213181385,7400
Trump,Against,junk,1,18,2,20,0.3395491213181385,7401
Trump,Against,karma,1,18,2,20,0.3395491213181385,7402
Trump,Against,legitimate,1,18,2,20,0.3395491213181385,7403
Trump,Against,like his,2,18,2,20,0.3395491213181385,7404
Trump,Against,me they,2,18,2,20,0.3395491213181385,7405
Trump,Against,my daily,2,18,2,20,0.3395491213181385,7406
Trump,Against,nate silver,2,18,2,20,0.3395491213181385,7407
Trump,Against,not about,2,18,2,20,0.3395491213181385,7408
Trump,Against,of consent,2,18,2,20,0.3395491213181385,7409
Trump,Against,of trans,2,18,2,20,0.3395491213181385,7410
Trump,Against,oh my,2,18,2,20,0.3395491213181385,7411
Trump,Against,picture of,2,18,2,20,0.3395491213181385,7412
Trump,Against,pig,1,18,2,20,0.3395491213181385,7413
Trump,Against,pleasure,1,18,2,20,0.3395491213181385,7414
Trump,Against,political party,2,18,2,20,0.3395491213181385,7415
Trump,Against,relatives,1,18,2,20,0.3395491213181385,7416
Trump,Against,repeat,1,18,2,20,0.3395491213181385,7417
Trump,Against,saying what,2,18,2,20,0.3395491213181385,7418
Trump,Against,secretary and,2,18,2,20,0.3395491213181385,7419
Trump,Against,story about,2,18,2,20,0.3395491213181385,7420
Trump,Against,than someone,2,18,2,20,0.3395491213181385,7421
Trump,Against,the better,2,18,2,20,0.3395491213181385,7422
Trump,Against,the woman,2,18,2,20,0.3395491213181385,7423
Trump,Against,them the,2,18,2,20,0.3395491213181385,7424
Trump,Against,there to,2,18,2,20,0.3395491213181385,7425
Trump,Against,to agree,2,18,2,20,0.3395491213181385,7426
Trump,Against,to her,2,18,2,20,0.3395491213181385,7427
Trump,Against,to hurt,2,18,2,20,0.3395491213181385,7428
Trump,Against,which do,2,18,2,20,0.3395491213181385,7429
Trump,Against,who know,2,18,2,20,0.3395491213181385,7430
Trump,Against,you cannot,2,18,2,20,0.3395491213181385,7431
Trump,Against,your vote,2,18,2,20,0.3395491213181385,7432
Trump,Against,things,1,430,59,489,0.33927422282720876,7433
Trump,Against,were,1,507,70,577,0.33833332115284964,7434
Trump,Against,majority,1,208,28,236,0.3382678877193248,7435
Trump,Against,to use,2,128,17,145,0.3376570869401685,7436
Trump,Against,now,1,1493,219,1712,0.33712993792891854,7437
Trump,Against,believe,1,541,75,616,0.3363759583324484,7438
Trump,Against,can believe,2,84,11,95,0.33596459538165657,7439
Trump,Against,and can,2,40,5,45,0.33577844998613315,7440
Trump,Against,everyday,1,40,5,45,0.33577844998613315,7441
Trump,Against,hat,1,40,5,45,0.33577844998613315,7442
Trump,Against,kidding,1,40,5,45,0.33577844998613315,7443
Trump,Against,of how,2,40,5,45,0.33577844998613315,7444
Trump,Against,birthday,1,62,8,70,0.3354885904464169,7445
Trump,Against,capitol,1,62,8,70,0.3354885904464169,7446
Trump,Against,going on,2,62,8,70,0.3354885904464169,7447
Trump,Against,mental,1,62,8,70,0.3354885904464169,7448
Trump,Against,not vote,2,62,8,70,0.3354885904464169,7449
Trump,Against,that it,2,135,18,153,0.3354647342421231,7450
Trump,Against,him and,2,164,22,186,0.3351970921977383,7451
Trump,Against,being,1,774,109,883,0.33510187971359673,7452
Trump,Against,this is,2,1185,171,1356,0.33499945453216173,7453
Trump,Against,it is,2,435,60,495,0.33412367632774354,7454
Trump,Against,picking,1,91,12,103,0.3325000689175699,7455
Trump,Against,promised,1,91,12,103,0.3325000689175699,7456
Trump,Against,re,1,1124,162,1286,0.33220905268949896,7457
Trump,Against,one of,2,434,60,494,0.33162325247629365,7458
Trump,Against,those,1,559,78,637,0.3306539922825795,7459
Trump,Against,have no,2,127,17,144,0.32965472184213684,7460
Trump,Against,another,1,482,67,549,0.32934628877840266,7461
Trump,Against,just,1,2058,314,2372,0.3289215214916943,7462
Trump,Against,all for,2,47,6,53,0.32847674046121966,7463
Trump,Against,humanity,1,47,6,53,0.32847674046121966,7464
Trump,Against,lgbtq,1,47,6,53,0.32847674046121966,7465
Trump,Against,mistake,1,47,6,53,0.32847674046121966,7466
Trump,Against,pardon,1,47,6,53,0.32847674046121966,7467
Trump,Against,that why,2,47,6,53,0.32847674046121966,7468
Trump,Against,the national,2,47,6,53,0.32847674046121966,7469
Trump,Against,looks like,2,134,18,152,0.32786721503173677,7470
Trump,Against,hate,1,633,89,722,0.3274343180272048,7471
Trump,Against,apparently,1,105,14,119,0.3271136225396427,7472
Trump,Against,government,1,362,50,412,0.3270503673365388,7473
Trump,Against,land,1,76,10,86,0.3269586896932859,7474
Trump,Against,time,1,988,142,1130,0.3262736565662021,7475
Trump,Against,not be,2,234,32,266,0.32544285078360335,7476
Trump,Against,45,1,25,3,28,0.3243067806454212,7477
Trump,Against,about right,2,25,3,28,0.3243067806454212,7478
Trump,Against,acting like,2,25,3,28,0.3243067806454212,7479
Trump,Against,an old,2,25,3,28,0.3243067806454212,7480
Trump,Against,calling him,2,25,3,28,0.3243067806454212,7481
Trump,Against,coffee,1,25,3,28,0.3243067806454212,7482
Trump,Against,country that,2,25,3,28,0.3243067806454212,7483
Trump,Against,declare national,2,25,3,28,0.3243067806454212,7484
Trump,Against,desperately,1,25,3,28,0.3243067806454212,7485
Trump,Against,get what,2,25,3,28,0.3243067806454212,7486
Trump,Against,keep it,2,25,3,28,0.3243067806454212,7487
Trump,Against,mantra,1,25,3,28,0.3243067806454212,7488
Trump,Against,me feel,2,25,3,28,0.3243067806454212,7489
Trump,Against,me so,2,25,3,28,0.3243067806454212,7490
Trump,Against,phase,1,25,3,28,0.3243067806454212,7491
Trump,Against,qualification,1,25,3,28,0.3243067806454212,7492
Trump,Against,shadow,1,25,3,28,0.3243067806454212,7493
Trump,Against,skies,1,25,3,28,0.3243067806454212,7494
Trump,Against,speeches,1,25,3,28,0.3243067806454212,7495
Trump,Against,sucking,1,25,3,28,0.3243067806454212,7496
Trump,Against,the guardian,2,25,3,28,0.3243067806454212,7497
Trump,Against,their vote,2,25,3,28,0.3243067806454212,7498
Trump,Against,there isn,2,25,3,28,0.3243067806454212,7499
Trump,Against,this should,2,25,3,28,0.3243067806454212,7500
Trump,Against,war with,2,25,3,28,0.3243067806454212,7501
Trump,Against,explain,1,83,11,94,0.32387143986273337,7502
Trump,Against,known,1,83,11,94,0.32387143986273337,7503
Trump,Against,when the,2,83,11,94,0.32387143986273337,7504
Trump,Against,and their,2,54,7,61,0.3231722707614306,7505
Trump,Against,correct,1,54,7,61,0.3231722707614306,7506
Trump,Against,here we,2,54,7,61,0.3231722707614306,7507
Trump,Against,is maga,2,54,7,61,0.3231722707614306,7508
Trump,Against,nuclear,1,54,7,61,0.3231722707614306,7509
Trump,Against,he not,2,119,16,135,0.3231719574337317,7510
Trump,Against,maybe,1,212,29,241,0.3225500042474021,7511
Trump,Against,need to,2,444,62,506,0.3217916404588572,7512
Trump,Against,get to,2,126,17,143,0.3215908760768218,7513
Trump,Against,he has,2,226,31,257,0.321445096024604,7514
Trump,Against,republican party,2,90,12,102,0.321322445927656,7515
Trump,Against,tomorrow,1,90,12,102,0.321322445927656,7516
Trump,Against,with him,2,90,12,102,0.321322445927656,7517
Trump,Against,at least,2,183,25,208,0.3199734979872062,7518
Trump,Against,united states,2,443,62,505,0.3193374486431835,7519
Trump,Against,record,1,97,13,110,0.3191940896974197,7520
Trump,Against,happens,1,61,8,69,0.31917173195055515,7521
Trump,Against,he got,2,61,8,69,0.31917173195055515,7522
Trump,Against,not only,2,61,8,69,0.31917173195055515,7523
Trump,Against,the nation,2,61,8,69,0.31917173195055515,7524
Trump,Against,point,1,282,39,321,0.318856136262466,7525
Trump,Against,together,1,147,20,167,0.317957848340384,7526
Trump,Against,stop,1,518,73,591,0.3172020792058654,7527
Trump,Against,is the,2,782,112,894,0.31679253291888543,7528
Trump,Against,congratulations,1,68,9,77,0.31606954858096703,7529
Trump,Against,members of,2,68,9,77,0.31606954858096703,7530
Trump,Against,racism,1,111,15,126,0.3158785743464083,7531
Trump,Against,been on,2,32,4,36,0.31587690218879416,7532
Trump,Against,carry,1,32,4,36,0.31587690218879416,7533
