candidate,phrase,type,post_count,example_1,example_2,example_3
Harris,#catladiesforkamala,hashtag,1,"#CatLadiesForKamala has caravan door knocking abilities to swing states.  

catladiesforkamala.com",,
Harris,#electharriswalz,hashtag,1,"BTW, childless cat lady done voted. 

(Ok, more of a corgi lady, but still. Same vibe. 😏)

#ElectHarrisWalz #VoteBlueDownBallot",,
Harris,#haleyvotersforharris,hashtag,1, #HaleyVotersForHarris 🔵⭐️🔵,,
Harris,#happybirthdaykamalaharris,hashtag,1,#HappyBirthdayKamalaHarris. 🥳🎉,,
Harris,#harris-,hashtag,1,When will #Harris break from the failed foreign policies of the #Harris-#Biden admin,,
Harris,#harris-walz2024,hashtag,1,"#HARRIS-WALZ2024

WE'RE GOING BACK TO THE FUTURE!",,
Harris,#harris47,hashtag,1,Kamala closing argument speech tonight. Let's elect Harris next Tuesday.  #HarrisWalz2024 #YesWeKam #Harris47 #DefeatTrump,,
Harris,#harris4america,hashtag,1,#Fresh #IAmWithHarris #Harris4America A womans place is in the WH,,
Harris,#harrisforpresident2024,hashtag,1,"#KamalaHarris as Jedi Master! 

The force, without a doubt, is with her! 

#HarrisForPresident2024

https://anonymous",,
Harris,#harrisisamazing,hashtag,1,"Just sayin'

#FBR #HarrisWalz2024 #resist #TrumpPedoFiles #TruthWarriors #resistance #FunnyGod #TraitorTrump #BidenRocks #HarrisIsAmazing #WalzIsWonderful @anonymous @anonymous @anonymous #AOC #StrongerTogether #Jan6 @anonymous @anonymous @anonymous @anonymous",,
Harris,#harriskelly2024,hashtag,1,"#HarrisKelly2024

Make it happen.",,
Harris,#harrison,hashtag,1,"#Harrison and Kaeding excited to be part of new cabinet

Ryan KiedrowskiLocal Journalism Initiative ReporterThe World-SpectatorPremier Scott Moe appointed a... https://anonymous",,
Harris,#harriswaltz2024,hashtag,1,#HarrisWaltz2024 #Election2024 #Voteblue #Politics,,
Harris,#harriswalzfordemocracy,hashtag,1,"#HarrisWalzforDemocracy 
#VoteBlue",,
Harris,#harriswalzforthewin,hashtag,1,"#KamalaHarris is showing up to HER rallies… and bringing some big name celebrity support with her!! 

#HarrisWalz2024 #HarrisWalzForTheWin!!
https://anonymous",,
Harris,#hereforharris,hashtag,1,"Ok, #HereforHarris",,
Harris,#hyenaharris,hashtag,1,"Looks like this CHEETO has EXPIRED!

Time to take out the GARBAGE!

HA HA HA HA HA HA!!!

(Please FULL VIEW)

#Furry #Kamala #Hyena #Harris #Fursona #Yeen #Art #FurryArt #Vote #Election #HarrisWalz2024 #Kamalayeen #Yeenmala #HyenaHarris #VoteBlue",,
Harris,#iamwithharris,hashtag,1,#Fresh #IAmWithHarris #Harris4America A womans place is in the WH,,
Harris,#isupportkamalaharris,hashtag,1,"I will continue to support KAMALA HARRIS and the Democrats!  Fight is not over. The next 4 years, please keep hope alive. Keep fighting for freedom!
#ISupportKamalaHarris",,
Harris,#kamala-nimarata,hashtag,1,"#Kamala-Nimarata, it’s_happening.gif",,
Harris,#kamala4president,hashtag,1,"""I just voted!!! Don’t tell us what to do with our coochies!! #Kamala4President,"" she wrote",,
Harris,#kamalabringsusjoy,hashtag,1,#HarrisWalz #MichaelBloomberg #KamalaBringsUsJoy #NeverAgainTrump #VoteBlue #TrumpWillLose2024 #NoRepublicansEverAgain #USPol,,
Harris,#kamalachameleon,hashtag,1,"#KamalaHarris2024 has the same right-wing Republican agenda as #HillaryClinton in 2016 & the only real hope for #Democrats is that more people despise #DonaldTrump than #KamalaChameleon; will her support for #ApartheidIsrael's #GazaGenocide play a role...?

https://anonymous",,
Harris,#kamaladeliversjoytous,hashtag,1,"This! OMG! When we fight,  we win. Let's go!
#KamalaDeliversJoyToUS",,
Harris,#kamalafightsforfreedom,hashtag,1,Let me hear you! Who else is absolutely without a doubt voting for Kamala Harris? #KamalaFightsForFreedom,,
Harris,#kamalaforever,hashtag,1,"Kamala ""You guys are at the wrong rally, no, I think you meant to go to the smaller one down the street"".

#KamalaForever #KamalaHarris4POTUS2024 
#KamalaHarris #WeAreNotGoingBack",,
Harris,#kamalaforpresident,hashtag,1,"OMG Kamala is talking in GA about the bipartisan border bill that Schlump tanked, and what a self-centered hypocrite he is. It's EXACTLY what I've been wanting her to say.

Thank you, Kamala!

#KamalaForPresident
#HarrisForPresident
#KamalaHarrisForPresident",,
Harris,#kamalaforpresident2024,hashtag,1,"Kamala Harris is the perfect person to be the next President of the United States! She is a highly qualified, experienced, empathetic, great oratory skills, strong woman. She’s one of the most qualified Presidential candidates we’ve ever had. 

#KamalaForPresident2024",,
Harris,#kamalaharrisforpotus,hashtag,1,"#KamalaHarrisforpotus 

#voteblue 

https://anonymous",,
Harris,#kamalaharrisforpresident2024,hashtag,1,"PACKED Arena ERUPTS For Kamala Harris in Atlanta https://anonymous via @anonymous 🇺🇸

😊😊😊😊😊😊😊😊😊😊😊😊😊😊

#KamalaHarris2024 🇺🇸

#KamalaHarrisForPresident2024 🇺🇸",,
Harris,#kamalaharristimwalz,hashtag,1,"#Vote
#KamalaHarrisTimWalz
„I’ve been studying this group for over four years. I watched them conceive, organize, plan and execute the #BigLie and J6. This isn’t a conspiracy theory, it’s an open #collaboration between people who agree on just one thing:",,
Harris,#kamalahq,hashtag,1,"#BREAKING:
#KamalaHarris Continues To BEAT #DonaldTrump In Recent Polls 50% to 42% 8-points 🆙 #HarrisWalz #KamalaHQ 🇺🇸🌊

@anonymous
@anonymous
@anonymous
@anonymous 
@anonymous
@anonymous
@anonymous",,
Harris,#kamalaorbust,hashtag,1,"If MVP Harris ain’t on that ticket in 2028, then the Republicans can keep this mf. #kamalaorbust",,
Harris,#kamalas,hashtag,1,"@anonymous
🇬🇧 💪🏽🇺🇸
#KamalaHarris vowed to “keep fighting” in her first speech after her 2024 presidential election loss to Donald #Trump. The vice president’s voice appeared to cra…

https://anonymous

( Bernies  #OurRevolution meets #Kamalas coalition the future of ✊🏾 Do you get it! 😉)",,
Harris,#kamalaspajamalas,hashtag,1,"As of last night, tRump was only ahead by 1.6%. Kamala only had 107 days to try to get her message out, and I think she did a damn great job!  Yet the Dems are already eating each other alive, pointing fingers while blaming our VP.  49% is not a mandate. THERE IS NO MANDATE.
#khive
#kamalaspajamalas",,
Harris,#kamalasutra,hashtag,1,I like to think of Harris Policies as the #Kamalasutra,,
Harris,#kamalatime,hashtag,1,Let’s GO! #KamalaTime 👏🏾🔪,,
Harris,#kamalaweloveyou,hashtag,1,"DAMN IT! Tears again. She was supposed to be ours 💔🤍💙
#KamalaWeLoveYou",,
Harris,#kamalawinswithjoy,hashtag,1,"Kamala Harris surges in polls and ""enthusiasm is off the charts."" Americans are embracing the family-friendly vision and freedom-embracing policies of the #HarrisWalz ticket. https://anonymous #KamalaWinsWithJoy",,
Harris,#kamalayeen,hashtag,1,"Looks like this CHEETO has EXPIRED!

Time to take out the GARBAGE!

HA HA HA HA HA HA!!!

(Please FULL VIEW)

#Furry #Kamala #Hyena #Harris #Fursona #Yeen #Art #FurryArt #Vote #Election #HarrisWalz2024 #Kamalayeen #Yeenmala #HyenaHarris #VoteBlue",,
Harris,#killerkamala,hashtag,1,How Kamala Blew Through $1 Billion Is INSANE! #TheJimmyDoreShow #DueDissidence #KamalaHarris #KillerKamala #HolocaustHarris #Election2024,,
Harris,#lotusesforkamala,hashtag,1,"Defiantly Happy #FlowerFriday!

#LotusesForKamala #MomentsOfBeauty",,
Harris,#mnforkamala,hashtag,1,"from claimingourvoices

Why should we vote for Kamala as Muslims? Kamala Harris stands for justice, equality, and the freedom to practice our faith. She fights against Islamophobia and supports our rights. Let’s make our voices heard. 

#MuslimsForKamala #VoteKamala #MNForKamala",,
Harris,#muslimsforkamala,hashtag,1,"from claimingourvoices

Why should we vote for Kamala as Muslims? Kamala Harris stands for justice, equality, and the freedom to practice our faith. She fights against Islamophobia and supports our rights. Let’s make our voices heard. 

#MuslimsForKamala #VoteKamala #MNForKamala",,
Harris,#presidentharris2024,hashtag,1,Are we too believe this lifelong Prosecutor and the Immune President dark Brandon would turn their backs on an election with more red flags then any one event in history? ITS NOT OVER. 68 days to fix this. #PresidentHarris2024,,
Harris,#republicansforharris,hashtag,1,#RepublicansForHarris 🔵⭐️🔵,,
Harris,#resignandletharrisbe47,hashtag,1,"I'm back on 2 things before January:  Biden should resign to let Harris be the first woman to ascend to office.  What a gift to America, to have a female president, before we lose democracy. And he should declassify the Trump/Putin files.

#DeclassifyTrump 
#ResignAndLetHarrisBe47",,
Harris,#swiftiesforharris,hashtag,1,Its now official Taylor Swift has endorsed Kamala Harris for president #swiftiesforharris engage!,,
Harris,#taylorswiftforkamalawalz2024,hashtag,1,#WeBackKamalaHarris🇺🇲🌊💙🇵🇷  #HarrisWalz2024 🇺🇲🌊💙🇵🇷🇺🇦🇯🇴🤲🏿🌿 #EbonyAmericaVoteBlue2024🌊💙🌊💙 #WomansRightToChoose💪🏾💅🏾#TaylorSwiftForKamalaWalz2024 🐈💅🏾💪🏾,,
Harris,#trainwreckkamala,hashtag,1,"#TrainwreckKamala hits #1 on X trending, as Kamala underperformed with her Bret Baier interview and her campaign struggles to receive support.",,
Harris,#voteforkamala,hashtag,1,Best sign so far! #voteforkamala #nevertrump,,
Harris,#voteforkamalaharris,hashtag,1,This was a solid interview between Kamala Harris and Shannon Sharpe. https://anonymous #blackmalevoters #voteforkamalaharris,,
Harris,#voteforkamalaharris2024,hashtag,1,"#VoteForKamalaHarris2024
💙🇺🇸🌊💙🇺🇸🌊",,
Harris,#voteforkamalatoday,hashtag,1,"#VoteKamala 
💙💙💙🇺🇸🇺🇸🇺🇸🌊🌊🌊🌊🌊 #VoteForKamalaToday",,
Harris,#votefreedomvoteharris,hashtag,1,"I want regulations over companies.
I don't want regulations over my body, my mind, my identity, my ethnicity, my love life, my sex life (consenting adults), my writing, my clothing choices, etc... 
#VoteFreedomVoteHarris",,
Harris,#voteharristosaveamerica,hashtag,1,"To women of the US,

The Republicans literally fucking hate you. 

#VoteHarrisToSaveAmerica",,
Harris,#votekamala4president2024,hashtag,1,#Cher speaks out! #VoteKamala4President2024… https://anonymous,,
Harris,#walzharris2024,hashtag,1,"Let's do this, #WalzHarris2024  🇺🇸 🇺🇸

https://anonymous",,
Harris,#webackharriswalz,hashtag,1,"#TrumpPROJECT2025 Trump will #JIMCROW America!!! Look up their plan to DESTROY Our Country!!! Folks these (Racist Facist Bigots) are not BS!! #VoteBlue🌊🇺🇲 on Every Ballet, Vote #HarrisWalz2024🇺🇲🌊💙🇵🇷 NOW!!!!!!#WeBackHarrisWalz🇺🇲🌊💙🇵🇷🇺🇦🇯🇴🤲🏿🌿",,
Harris,#webackkamalaharris,hashtag,1,#WeBackKamalaHarris🇺🇲🌊💙🇵🇷  #HarrisWalz2024 🇺🇲🌊💙🇵🇷🇺🇦🇯🇴🤲🏿🌿 #EbonyAmericaVoteBlue2024🌊💙🌊💙 #WomansRightToChoose💪🏾💅🏾#TaylorSwiftForKamalaWalz2024 🐈💅🏾💪🏾,,
Trump,#abolishtrump,hashtag,1,"Actively looking for Sussex Squad 📣

Just a triracial woman living in the times of second coming of women! 🙌

#Kamala2024 
#PrincessMeghan
#RacismIsBad
#AbolishTheMonarchy
#AbolishTrump",,
Trump,#babytrump,hashtag,1,"#meme
#FunnyMeme 
#BabyTrump",,
Trump,#bidentrumpdebates,hashtag,1,#BidenTrumpDebates #SharksVElectrocution #TrumpIsBonkers,,
Trump,#blockdonaldtrumpappointees,hashtag,1,"#BlockDonaldTrumpAppointees FOE: Take Action | Block Donald Trump’s extremist appointees! >>
https://anonymous",,
Trump,#clowntrump,hashtag,1,Fuck you Trump! #FuckTrump #ClownTrump,,
Trump,#criminaltrump,hashtag,1,"Hey, if Sen Mitch McConnell is the guardrail to stop #CriminalTrump, I’ll take him!",,
Trump,#dictatortrump,hashtag,1,"It's official! Donald James tRump is Above the Law. Now, with the federal courts on his side. And, with SCOTUS giving him immunity. The most dangerous man in America CAN DO ANYTHING HE WANTS. He admires dictators because of their Total power over their citizens. #fucktrump #dictatortrump 😡",,
Trump,#disqualifieddonald,hashtag,1,"Donald trump disqualified himself from running for office after breaking Article 3 of the 14th Amendment. 
ANYONE who is ignoring that, deserves trump as a president. #disqualifieddonald",,
Trump,#dogsagainsttrump,hashtag,1,"My dog growls when I say fascist. 

#democratdogs #dogsagainsttrump
#resist #bluecrew",,
Trump,#dolaldtrump,hashtag,1,"Commemorate President Trump’s historic comeback with this hardcover collector’s book.
#newsunitedstates #usanews #dolaldtrump",,
Trump,#donakdtrump,hashtag,1,"Why attacking #DonakdTrump ’s character has proven so ineffective - We will soon know whether his luck has finally run out. But what is already clear is that while he might have the veneer of moral character, he has precious little of the virtue https://anonymous via @anonymous #KamalaHarris4President",,
Trump,#donaldputin,hashtag,1,"Joe Scarborough and Mika Brzezinski should be absolutely SHAMED of themselves!

They call Trump a threat to democracy, then go to Florida and kiss his ass out of fear #DonaldPutin will imprison them if it gets that far. 

DAMN!",,
Trump,#donaldtrumpisanazi,hashtag,1,"Donald Trump and his cronies are indeed Nazis 

#DonaldTrumpIsANazi 

https://anonymous",,
Trump,#donaldtrumpsucks,hashtag,1,"I miss when Presidents and future Attorney Generals didn't have mugshots.

America can do so much better.
#MattGatez #DonaldTrumpSucks",,
Trump,#donaldtrumpsuperstar,hashtag,1,"#DonaldTrumpSuperStar

Donald Trump is the most charming person in world media...

""I an LOVING IT"" - McDonald's OWNS the word ""Love"" in Heats and Minds, with no protest from the Clergy.",,
Trump,#donoldtrumpevilneverdies,hashtag,1,#DonOldTrumpEvilNeverDies,,
Trump,#donoldtrumpisdone,hashtag,1,"I see the Elon Musk, Trump
Cluster fuck has broken the Twitter platform……#DonOLDTrumpIsDone",,
Trump,#donoldtrumpnotfit2bepotus,hashtag,1,#DonOldTrumpNotFit2BePotus,,
Trump,#donoldtrumptoiletpotus,hashtag,1,#DonOldTrumpToiletPotus,,
Trump,#draftdodgertrump,hashtag,1,#trumpIsFascistToTheCore #DraftDodgerTrump,,
Trump,#ducktrump,hashtag,1,"These people demanding Kevin Rudd be dismissed need to find a single thing he has said that is incorrect. Trump is the village idiot and a thin-skinned baby. Jeez, his former staff have described him as such, including Rubio

#DuckTrump 

https://anonymous",,
Trump,#dumbtrump,hashtag,1,"I used a public restroom the other day and it never occurred to me to inspect anyone else while I was in there, because I am not a raving lunatic…
#iblockmaga #notmypresident #dumptrump #dumbtrump",,
Trump,#fascisttrump,hashtag,1,#FascistTrump ☮️💙🌊✊🐕‍🦺,,
Trump,#fecal_feces_excrement_aka_pos_convected34x_felon_trump,hashtag,1,"What's funny about Trump's speeches, no one understands them at all, especially, #fecal_feces_excrement_aka_POS_CONVECTED34X_FELON_TRUMP! Because, the very next day, someone will ask him personally, what did he mean, and out of his mouth, he says I never said that. #IAmPoliticsGirl #RepAOC",,
Trump,#felontrump,hashtag,1,#FelonTrump #ConvictedFelons #McDonald’s🤣,,
Trump,#fighttrump,hashtag,1,#FightTRUMP,,
Trump,#fighttrumpism,hashtag,1,"Real Americans will not give in.

If wannabe dictator Rapist Trump, the Fascist Republican Party, and Brain Damaged MAGA want to take away our Democracy, they'll have to pry it out of our cold, dead, hands.

Resist!

#FightTyranny
#FightTrumpism
#FightTyranny
#FightTrumpism",,
Trump,#ftrump,hashtag,1,Well this about sums it up! The next 4 years are about to be the worst of my life….#FTrump #blue4Life,,
Trump,#hatetrump,hashtag,1,#HateTrump In my entire life he’s the only people I ever hated was him and his minions. ☮️💙🌊✊🐕‍🦺,,
Trump,#hitlertrump,hashtag,1,"#Hitlertrump  is a #Racist, #RussianAsset #Facist, #Bigot, #Pedophile, #Rapist & #Traitor to America!!  #VoteHarrisWalz2024🇺🇲💙🌊🇵🇷🇯🇴🇺🇦🌿🤲🏿

https://anonymous",,
Trump,#humptydumptytrumpy,hashtag,1,"#DonTheCon #CreepyDon
#DonnieDementia #DonnieDeLulu #HumptyDumptyTrumpy
#MAGA #MAGA2024 #MAGAts #Tariffs #Economy",,
Trump,#iftrumpwasabook,hashtag,1,"#IfTrumpWasABook
Mopey Dick",,
Trump,#impeachtrumpnow,hashtag,1,Trump's behavior is worthy of a 25th amendment impeachment! #impeachtrumpnow,,
Trump,#inmatetrump,hashtag,1,"Dear Donald Trump: You may be skirting by justice at the moment, but if I were you I wouldn't stop production of those Trump branded soap-on-a-ropes.

#JusticeMatters #TeamJustice #InmateTrump",,
Trump,#kindomoftrump,hashtag,1,He will never be in Government after January... He should move to Mexico now! He will be the first to die when the #KindomofTrump is officially immune...,,
Trump,#latinosfortrump,hashtag,1,"#LatinosForTrump 
If you're a Latino and you voted for Trump, I hope he DEPORTS YOU AND EVERYONE IN YOUR FAMILY.  And you can take your ""Latinos for Trump"" signs with you.",,
Trump,#liartrump,hashtag,1,Until the end of time We will never know why THIS was not the END of him!!! The American people are not those I grew up with any more!! #LoserTrump #LiarTrump #ChuckandJim,,
Trump,#livetrumpless,hashtag,1,#LiveTrumpLess,,
Trump,#loserdonald,hashtag,1,#LoserDonald,,
Trump,#lovetrumpshate,hashtag,1,"😱 🇺🇸
#LoveTrumpsHate #Resist #TransEquality #BLM #Equality #NotMyPresident",,
Trump,#magafilthscumtrumpamerica,hashtag,1,"THIS #Project2025💩 #magaFilthSCUMtrumpAmerica🇺🇸, this is #JIMCROW3.O, #Wmen/#Wwomen & #LatinoM HAVE ELECTED #HITLER👹 AS #PRESIDENT.",,
Trump,#mcdonald,hashtag,1,#FelonTrump #ConvictedFelons #McDonald’s🤣,,
Trump,#melaniahatestrump,hashtag,1,#MelaniaHatesTrump,,
Trump,#millionshatetrumpkeepfighting,hashtag,1,#MillionsHateTrumpKeepFIGHTING,,
Trump,#moscowdonaldtrump,hashtag,1,Lindsey Graham Touts Lara Trump to Ron DeFascist as Marco Rubio Replacement for Senate. What kompromat does #MoscowDonaldTrump have on him?,,
Trump,#nazitrump,hashtag,1,"Is trump a fascist? Yeah or hell to the fucking yeah?  

#BoycottWaPo 
#NaziMusk 
#BoycottTesla 
#NaziTrump",,
Trump,#neveragaintrump,hashtag,1,#HarrisWalz #MichaelBloomberg #KamalaBringsUsJoy #NeverAgainTrump #VoteBlue #TrumpWillLose2024 #NoRepublicansEverAgain #USPol,,
Trump,#neverposttrumpface,hashtag,1,"I pledge to you to never boost a post with an image of Trump.

Hashtag time!

#NeverPostTrumpFace

I'm not very good at this. Someone? Anyone...?",,
Trump,#nevertrump2024,hashtag,1,"MAGATS DON'T STOP!
SO WE MUST BLOCK!

#resistwithintent
#nevertrump #nevertrump2024",,
Trump,#nevertrumpers,hashtag,1,"Dear Donald Trump: I'm not sure if you are aware of this statistic, but 4 out of every 5 people you choose for your cabinet will be called #NeverTrumpers in less than a year. 

I know you don't like facts, but.... yeah.",,
Trump,#nototrump,hashtag,1,"https://anonymous
 please call your representative by clicking here and tell them you want them to VOTE NO on H.R. 9495
Because this is how Trump plans on becoming a dictator removing everyone’s power onto himself! #NoToTrumpsAgenda #NoToTrump #NoOnHR9495",,
Trump,#nototrumpsagenda,hashtag,1,"https://anonymous
 please call your representative by clicking here and tell them you want them to VOTE NO on H.R. 9495
Because this is how Trump plans on becoming a dictator removing everyone’s power onto himself! #NoToTrumpsAgenda #NoToTrump #NoOnHR9495",,
Trump,#notrumplandslide,hashtag,1,https://anonymous “Trump had one of the smallest margins of victory in the popular vote since 1888.” #NoTrumpLandslide,,
Trump,#opposedonaldtrump,hashtag,1,"#OpposeDonaldTrump SIGN THE LETTER | Will you sign our letter to oppose Donald Trump? | AMERIPAC
https://anonymous",,
Trump,#pambondiistrumpsnextpuppet,hashtag,1,"Up next to bat for Trump's AJ position is...
#TrumpsFirstPickTookHisBallAndWentHome
#PamBondiIsTrumpsNextPuppet",,
Trump,#pedophiletrumps,hashtag,1,"#Pedophiletrumps cabinet, 2 #Rapist/#Pedophiles, 1 #Lunatic & all Non-Other by the way. If a #Dem did this, what's the OUT RAGE??",,
Trump,#praisingtrump,hashtag,1,"Donald #Trump finally did something I approve of:
Trump rode in a #garbage truck.
Being Trump, he rode in the wrong part of the garbage truck,
but he came closer than ever to doing the right thing.
#trump = #trash. #politics #PraisingTrump",,
Trump,#putinmurdochtrumpmusk,hashtag,1,#PutinMurdochTrumpMusk //\\ #ElonMusk #FWakeEducation //\\,,
Trump,#putinowntrump,hashtag,1,"Trump, the doofus— but dangerous wannabe dictator. 

#PutinOwnTrump
#TrumpsProject2025",,
Trump,#puttrumpbehindbars,hashtag,1,It scares me to say this... what on earth will Trump do this week? #PutTrumpBehindBars #SendTrumptoMexico #SendTrumptoRussia,,
Trump,#rapisttrump,hashtag,1,#RapistTrump,,
Trump,#rejecttrump,hashtag,1,"It's sickening that Joe & Mika went in person to kiss Trump's ass.  Is there no one who will stand up to him?
#ProudBlue #BlueCrew #RejectTrump #ResistTrump #TrumpIsNotFitToBePresident",,
Trump,#republicansagainsttrump,hashtag,1,A one-time Trump voter turns her back on the former president. @anonymous talks to a #Wisconsin participant in #RepublicansAgainstTrump ads. https://anonymous,,
Trump,#republicanvotersagainsttrump,hashtag,1, #NeverTrump #RepublicanVotersAgainstTrump 🔵⭐️🔵,,
Trump,#saynototrump,hashtag,1,"https://anonymous
This is Donald Trump‘s way of trying to become a dictator! hopefully the Senate ain’t having any of it! Thankfully, they’re not gonna let him turn our country into a dictatorship. We are a free country! And we plan on staying that way! #Freedom #SayNoToTrump",,
Trump,#sendtrumptomexico,hashtag,1,It scares me to say this... what on earth will Trump do this week? #PutTrumpBehindBars #SendTrumptoMexico #SendTrumptoRussia,,
Trump,#sendtrumptorussia,hashtag,1,It scares me to say this... what on earth will Trump do this week? #PutTrumpBehindBars #SendTrumptoMexico #SendTrumptoRussia,,
Trump,#sleepytrump,hashtag,1,#sleepytrump,,
Trump,#stoptrumpfascistregime,hashtag,1,Does anyone in Congress or the DOJ find this weird? Again billionaires can do whatever they want in America #StopTrumpFascistRegime,,
Trump,#survivingtrump,hashtag,1,After T-Rump won my mama said she bought me a book. I woke up Yesterday morning to this on my WFH desk 😂😂😂😂 #BlackSky #SurvivingTrump,,
Trump,#trumpadjuducatedrapist,hashtag,1,#TrumpAdjuducatedRapist #TrumpIsUnfitForOffice,,
Trump,#trumpafi,hashtag,1,#Trumpafi,,
Trump,#trumpageddon,hashtag,1,"I think it's kinda funny that this was my last post on the Other Place before Leon locked me out me for a week. 

#Trumpageddon",,
Trump,#trumpatrocity,hashtag,1,"What next #TrumpAtrocity will there be in the Clown Car Cabinet -- Mark Robinson as Head of Health and Human Services?

#Trumpfuckery is real",,
Trump,#trumpbump,hashtag,1,#Trump #MSNBC #Republicans #TrumpBump #GOP #MAGA #Democrats #News https://anonymous,,
Trump,#trumpcabinetoftraitors,hashtag,1,"I made this today. 
But I think I’ve vastly underestimated the level of evil of the #TrumpCabinetOfTraitors",,
Trump,#trumpcampaign,hashtag,1,Trump ads complain about Kamal supposedly releasing a rapist. But at least she is not A RAPIST LIKE TRUMP !!!  #trump. #trumpcampaign.,,
Trump,#trumpcare,hashtag,1,"So taking a broad look at trump ""concepts of a plan on Healthcare"" the picture becomes clearer 

Deregulate food manufacturers, so raw milk hits shelves, Open up lible laws so they can sue experts speaking out, shield brands from being held liable, and cut health coverage so people die

#trumpcare",,
Trump,#trumpchoked,hashtag,1,"If I were to be charitable and decipher the absolute gibberish that was tRvmp’s answer on #childcare, I might say that he thinks his imposed new tariffs will somehow miraculously pay for child care! 

He’s got it ass backwards! 

#TrumpWordSalad #TrumpChoked

https://anonymous",,
Trump,#trumpcorruption,hashtag,1,"This is what a wannabe dictator looks like: hiding nominees, blocking transparency, and treating ethics like an inconvenience. Trump isn’t leading—he’s looting. #DictatorInTheMaking #TrumpCorruption #NoAccountability",,
Trump,#trumpcrimes,hashtag,1,"Hillary Clinton Breaks Silence on Trump's Indictments

https://anonymous #HillaryClinton #DonaldTrump #TrumpIndictment #Trump #Indictment #TrumpCrimes #TrumpSupporters #Politics #Justice",,
Trump,#trumpderangementsyndrome,hashtag,1,"The ones of him 'praying' are hilarious 😂 

#donaldtrump #narcissist #grifter #fraud #unfit #traitor #maga #trumpderangementsyndrome",,
Trump,#trumpeffect,hashtag,1,"#TrumpEffect 

https://anonymous",,
Trump,#trumpenablers,hashtag,1,"Here is the best “Joke” of 2024.
#TrumpGotAwayWithIt #TrumpEnablers #MerrickGarland",,
Trump,#trumpenomics,hashtag,1,#Trumpenomics,,
Trump,#trumpet,hashtag,1,"#music
#trumpet

https://anonymous",,
Trump,#trumpfades,hashtag,1, https://anonymous #TrumpFades,,
Trump,#trumpfailed,hashtag,1,"Here is the 1st promise broken, let the list begin here. #TrumpFailed",,
Trump,#trumpfarts,hashtag,1,Which poor unsuspecting person will be on the receiving end next time? 💨 🤢 #Trumpfarts 💩,,
Trump,#trumpfiresale,hashtag,1,"I already have a bid in on the gold toilet, so hands off.
#TrumpFireSale",,
Trump,#trumpforprison2024,hashtag,1,"from Tarquin @anonymous 

Touché mutha fuckers! 

#TrumpIsACriminal #TrumpIsNotFitToBePresident #TrumpIsAnInsurrectionist #TrumpForPrison2024 
original image: Sandi Bachom",,
Trump,#trumpfreakskow,hashtag,1,🖤🤡 #TrumpFreakSkow 🤡🖤,,
Trump,#trumpfuckery,hashtag,1,"What next #TrumpAtrocity will there be in the Clown Car Cabinet -- Mark Robinson as Head of Health and Human Services?

#Trumpfuckery is real",,
Trump,#trumpgotawaywithit,hashtag,1,"Here is the best “Joke” of 2024.
#TrumpGotAwayWithIt #TrumpEnablers #MerrickGarland",,
Trump,#trumpguitars,hashtag,1,"This is NOT a Perfectly Good Guitar!
Smashing some Guitars are justified!
With Yuge Apologies to John Hiatt!!
#TrumpGuitars Jesus... The Grift.
Listen:
https://anonymous",,
Trump,#trumphate,hashtag,1,#TrumpLies #TrumpRacism #TrumpScams #TrumpHate #TrumpCrimeFamily #TrumpIgnorance #MAGAMorons,,
Trump,#trumpian,hashtag,1,"What a #Trumpian #metaphor for our times: people looking out for #1, 'cause who's gonna stop me? #congestionpricing #Climate #climatechange #Trump #TrumpFascist",,
Trump,#trumpignorance,hashtag,1,#TrumpLies #TrumpRacism #TrumpScams #TrumpHate #TrumpCrimeFamily #TrumpIgnorance #MAGAMorons,,
Trump,#trumpindictment,hashtag,1,"Hillary Clinton Breaks Silence on Trump's Indictments

https://anonymous #HillaryClinton #DonaldTrump #TrumpIndictment #Trump #Indictment #TrumpCrimes #TrumpSupporters #Politics #Justice",,
Trump,#trumpindictmentwatch,hashtag,1,It’s always good to start the week  with #TrumpIndictmentWatch,,
Trump,#trumpisaconvictedfelon,hashtag,1,"#TrumpIsAConvictedFelon
#TrumpIsUnfitForPresident
#TrumpIsWorstPresidentEver",,
Trump,#trumpisaconvictedfelonforlife,hashtag,1,#TrumpIsAConvictedFelonForLife #TrumpIsASinner #TrumpShouldBeInJail,,
Trump,#trumpisacriminalandtraitor,hashtag,1,"I want to take solace in this message from a retired Army MSG. I also love popcorn 🍿 
#hope #kamala #biden
#doj #trumpisacriminalandtraitor",,
Trump,#trumpisacunt,hashtag,1,"Morning all. Hopefully, today is the day the Orange shitgibbon is consigned to the bin for good #TrumpIsACunt",,
Trump,#trumpisafuckingidiot,hashtag,1,"From Threads; this is great! 😂

#TrumpIsAFuckingIdiot
https://anonymous",,
Trump,#trumpisafuckingmoron,hashtag,1,"Well, I've watched a fair amount of Trump at the Chicago economic forum, and seriously, this guy...
What an absolute fucking imbecile.
He is truly the most ignorant, misinformed, comically idiotic person to ever run for president.
#TrumpIsAFuckingMoron
#TrumpIsUnfitForOffice",,
Trump,#trumpisamericashitler,hashtag,1,"It’s already happening!

#TrumpIsATraitor #TrumpIsAmericasHitler #VoteBlueToStopACriminalDictator",,
